add-m,8,100000,1600000,114800000,71,0
add-m,12,100,2400,244000,101,0
add-m,12,1000,24000,1738000,72,0
add-m,12,10000,240000,17881000,74,0
add-m,12,100000,2400000,-817042000,-340,0
add-s,1,100,200,72000,360,0
add-s,1,1000,2000,85000,42,0
add-s,1,10000,20000,234000,11,0
add-s,1,100000,200000,1716000,8,0
add-s,2,100,400,87000,217,0
add-s,2,1000,4000,219000,54,0
add-s,2,10000,40000,2486000,62,0
add-s,2,100000,400000,20406000,51,0
add-s,4,100,800,134000,167,0
add-s,4,1000,8000,947000,118,0
add-s,4,10000,80000,8165000,102,0
add-s,4,100000,800000,107799000,134,0
add-s,8,100,1600,179000,111,0
add-s,8,1000,16000,3148000,196,0
add-s,8,10000,160000,51297000,320,0
add-s,8,100000,1600000,419066000,261,0
add-s,12,100,2400,241000,100,0
add-s,12,1000,24000,3074000,128,0
add-s,12,10000,240000,25506000,106,0
add-s,12,100000,2400000,-79886000,-33,0
add-c,1,100,200,79000,395,0
add-c,1,1000,2000,94000,47,0
add-c,1,10000,20000,269000,13,0
add-c,1,100000,200000,2077000,10,0
add-c,2,100,400,107000,267,0
add-c,2,1000,4000,337000,84,0
add-c,2,10000,40000,1009000,25,0
add-c,2,100000,400000,19351000,48,0
add-c,4,100,800,157000,196,0
add-c,4,1000,8000,600000,75,0
add-c,4,10000,80000,6133000,76,0
add-c,4,100000,800000,51516000,64,0
add-c,8,100,1600,175000,109,0
add-c,8,1000,16000,788000,49,0
add-c,8,10000,160000,11338000,70,0
add-c,8,100000,1600000,-884125000,-552,0
add-c,12,100,2400,214000,89,0
add-c,12,1000,24000,1735000,72,0
add-c,12,10000,240000,16703000,69,0
add-c,12,100000,2400000,185720000,77,0
add-yield-m,1,100,200,152000,760,0
add-yield-m,1,1000,2000,710000,355,0
add-yield-m,1,10000,20000,6016000,300,0
add-yield-m,2,100,400,526000,1315,0
add-yield-m,2,1000,4000,3570000,892,0
add-yield-m,2,10000,40000,28914000,722,0
add-yield-m,4,100,800,2813000,3516,0
add-yield-m,4,1000,8000,24629000,3078,0
add-yield-m,4,10000,80000,244395000,3054,0
add-yield-m,8,100,1600,7087000,4429,0
add-yield-m,8,1000,16000,66992000,4187,0
add-yield-m,8,10000,160000,-316617000,-1978,0
add-yield-m,12,100,2400,9567000,3986,0
add-yield-m,12,1000,24000,102019000,4250,0
add-yield-m,12,10000,240000,36473000,151,0
add-yield-s,1,100,200,137000,685,0
add-yield-s,1,1000,2000,644000,322,0
add-yield-s,2,100,400,237000,592,0
add-yield-s,2,1000,4000,1394000,348,0
add-yield-s,4,100,800,818000,1022,0
add-yield-s,4,1000,8000,14721000,1840,0
add-yield-s,8,100,1600,-444826000,-278016,0
add-yield-s,8,1000,16000,591605000,36975,0
add-yield-s,12,100,2400,-593527000,-247302,0
add-yield-s,12,1000,24000,1181873000,49244,0
add-yield-c,1,100,200,173000,865,0
add-yield-c,1,1000,2000,763000,381,0
add-yield-c,1,10000,20000,10453000,522,0
add-yield-c,2,100,400,241000,602,0
add-yield-c,2,1000,4000,1296000,324,0
add-yield-c,2,10000,40000,13846000,346,0
add-yield-c,4,100,800,410000,512,0
add-yield-c,4,1000,8000,7720000,965,0
add-yield-c,4,10000,80000,51818000,647,0
add-yield-c,8,100,1600,10047000,6279,0
add-yield-c,8,1000,16000,81269000,5079,0
add-yield-c,8,10000,160000,286378000,1789,0
add-yield-c,12,100,2400,14901000,6208,0
add-yield-c,12,1000,24000,224566000,9356,0
add-yield-c,12,10000,240000,-610045000,-2541,0
add-none,2,100,400,234000,585,0
add-none,2,1000,4000,237000,59,354
add-none,2,10000,40000,999000,24,1357
add-none,2,100000,400000,8079000,20,-83094
add-none,4,100,800,543000,678,0
add-none,4,1000,8000,292000,36,707
add-none,4,10000,80000,1852000,23,2057
add-none,4,100000,800000,15201000,19,-42455
add-none,8,100,1600,410000,256,0
add-none,8,1000,16000,500000,31,1867
add-none,8,10000,160000,3304000,20,9218
add-none,8,100000,1600000,31880000,19,96392
add-none,12,100,2400,564000,235,-6
add-none,12,1000,24000,725000,30,426
add-none,12,10000,240000,4676000,19,-20390
add-none,12,100000,2400000,47599000,19,35129
add-yield-none,2,10,40,257000,6425,0
add-yield-none,2,20,80,515000,6437,0
add-yield-none,2,40,160,300000,1875,0
add-yield-none,2,80,320,390000,1218,0
add-yield-none,2,100,400,414000,1035,0
add-yield-none,2,1000,4000,1681000,420,1
add-yield-none,2,10000,40000,16340000,408,-280
add-yield-none,2,100000,400000,158900000,397,-2172
add-yield-none,4,10,80,497000,6212,0
add-yield-none,4,20,160,319000,1993,-4
add-yield-none,4,40,320,610000,1906,-25
add-yield-none,4,80,640,410000,640,0
add-yield-none,4,100,800,588000,735,0
add-yield-none,4,1000,8000,1872000,234,-23
add-yield-none,4,10000,80000,24840000,310,-80
add-yield-none,4,100000,800000,470030000,587,-658
