add-yield-s,2,100,400,611956,1529,0
add-yield-s,2,1000,4000,3801134,950,0
add-yield-s,4,100,800,1162438,1453,0
add-yield-s,4,1000,8000,10929452,1366,0
add-yield-s,8,100,1600,2788940,1743,0
add-yield-s,8,1000,16000,26469032,1654,0
add-yield-s,12,100,2400,5027105,2094,0
add-yield-s,12,1000,24000,47894048,1995,0
add-yield-c,1,100,200,511816,2559,0
add-yield-c,1,1000,2000,1942875,971,0
add-yield-c,1,10000,20000,16396303,819,0
add-yield-c,2,100,400,531513,1328,0
add-yield-c,2,1000,4000,3873270,968,0
add-yield-c,2,10000,40000,36719109,917,0
add-yield-c,4,100,800,1009479,1261,0
add-yield-c,4,1000,8000,7415521,926,0
add-yield-c,4,10000,80000,75742054,946,0
add-yield-c,8,100,1600,1778126,1111,0
add-yield-c,8,1000,16000,16336737,1021,0
add-yield-c,8,10000,160000,-835291631,-5220,0
add-yield-c,12,100,2400,2995367,1248,0
add-yield-c,12,1000,24000,30413224,1267,0
add-yield-c,12,10000,240000,264916456,1103,0
